,country,Country_key,year,sex,age,population,suicides/100k pop,gdp_per_capita ($),generation,Happiness_Score
27111,United States, USA,2006,female,5-14 years,19697164,0.34,49666,Millenials,6.993000030517581
27112,United States, USA,2007,male,75+ years,7056824,36.36,51585,Silent,6.993000030517581
27113,United States, USA,2007,male,35-54 years,42992076,25.53,51585,Boomers,6.993000030517581
27114,United States, USA,2007,male,55-74 years,24661084,23.64,51585,Silent,6.993000030517581
27115,United States, USA,2007,male,25-34 years,20531378,20.85,51585,Generation X,6.993000030517581
27116,United States, USA,2007,male,15-24 years,22014323,15.81,51585,Millenials,6.993000030517581
27117,United States, USA,2007,female,35-54 years,43607902,8.08,51585,Boomers,6.993000030517581
27118,United States, USA,2007,female,55-74 years,27395858,6.15,51585,Silent,6.993000030517581
27119,United States, USA,2007,female,25-34 years,19839678,5.03,51585,Generation X,6.993000030517581
27120,United States, USA,2007,female,75+ years,11421017,3.6,51585,Silent,6.993000030517581
27121,United States, USA,2007,female,15-24 years,20765167,3.17,51585,Millenials,6.993000030517581
27122,United States, USA,2007,male,5-14 years,20659096,0.63,51585,Generation Z,6.993000030517581
27123,United States, USA,2007,female,5-14 years,19714203,0.27,51585,Generation Z,6.993000030517581
27124,United States, USA,2008,male,75+ years,7072366,35.79,52128,Silent,6.993000030517581
27125,United States, USA,2008,male,35-54 years,43002471,26.44,52128,Boomers,6.993000030517581
27126,United States, USA,2008,male,55-74 years,25698503,25.52,52128,Silent,6.993000030517581
27127,United States, USA,2008,male,25-34 years,20007152,21.36,52128,Generation X,6.993000030517581
27128,United States, USA,2008,male,15-24 years,22184611,16.05,52128,Millenials,6.993000030517581
27129,United States, USA,2008,female,35-54 years,42893858,8.44,52128,Boomers,6.993000030517581
27130,United States, USA,2008,female,55-74 years,28307998,6.02,52128,Silent,6.993000030517581
27131,United States, USA,2008,female,25-34 years,19812423,5.18,52128,Generation X,6.993000030517581
27132,United States, USA,2008,female,75+ years,11038522,3.88,52128,Silent,6.993000030517581
27133,United States, USA,2008,female,15-24 years,21149435,3.49,52128,Millenials,6.993000030517581
27134,United States, USA,2008,male,5-14 years,21074651,0.73,52128,Generation Z,6.993000030517581
27135,United States, USA,2008,female,5-14 years,20113575,0.34,52128,Generation Z,6.993000030517581
27136,United States, USA,2009,male,75+ years,7168575,35.6,50563,Silent,6.993000030517581
27137,United States, USA,2009,male,35-54 years,42932194,27.05,50563,Boomers,6.993000030517581
27138,United States, USA,2009,male,55-74 years,26664733,25.69,50563,Silent,6.993000030517581
27139,United States, USA,2009,male,25-34 years,20205941,21.25,50563,Generation X,6.993000030517581
27140,United States, USA,2009,male,15-24 years,22343137,16.09,50563,Millenials,6.993000030517581
27141,United States, USA,2009,female,35-54 years,42836835,8.55,50563,Boomers,6.993000030517581
27142,United States, USA,2009,female,55-74 years,29296258,6.4,50563,Silent,6.993000030517581
27143,United States, USA,2009,female,25-34 years,19992900,5.14,50563,Generation X,6.993000030517581
27144,United States, USA,2009,female,15-24 years,21299140,3.64,50563,Millenials,6.993000030517581
27145,United States, USA,2009,female,75+ years,11101144,3.5,50563,Silent,6.993000030517581
27146,United States, USA,2009,male,5-14 years,21139852,0.83,50563,Generation Z,6.993000030517581
27147,United States, USA,2009,female,5-14 years,20181953,0.45,50563,Generation Z,6.993000030517581
27148,United States, USA,2010,male,75+ years,7263596,36.03,51989,Silent,6.993000030517581
27149,United States, USA,2010,male,35-54 years,42798501,27.49,51989,Generation X,6.993000030517581
27150,United States, USA,2010,male,55-74 years,27667895,26.34,51989,Silent,6.993000030517581
27151,United States, USA,2010,male,25-34 years,20409866,22.76,51989,Generation X,6.993000030517581
27152,United States, USA,2010,male,15-24 years,22463069,16.79,51989,Millenials,6.993000030517581
27153,United States, USA,2010,female,35-54 years,42711237,8.44,51989,Generation X,6.993000030517581
27154,United States, USA,2010,female,55-74 years,30326595,6.83,51989,Silent,6.993000030517581
27155,United States, USA,2010,female,25-34 years,20180858,5.41,51989,Generation X,6.993000030517581
27156,United States, USA,2010,female,15-24 years,21395712,3.88,51989,Millenials,6.993000030517581
27157,United States, USA,2010,female,75+ years,11163521,3.61,51989,Silent,6.993000030517581
27158,United States, USA,2010,male,5-14 years,21207667,0.88,51989,Generation Z,6.993000030517581
27159,United States, USA,2010,female,5-14 years,20250632,0.43,51989,Generation Z,6.993000030517581
27160,United States, USA,2011,male,75+ years,7448796,36.53,53452,Silent,6.993000030517581
27161,United States, USA,2011,male,35-54 years,42566273,27.44,53452,Generation X,6.993000030517581
27162,United States, USA,2011,male,55-74 years,28556351,26.52,53452,Boomers,6.993000030517581
27163,United States, USA,2011,male,25-34 years,20698307,23.49,53452,Millenials,6.993000030517581
27164,United States, USA,2011,male,15-24 years,22622559,17.5,53452,Millenials,6.993000030517581
27165,United States, USA,2011,female,35-54 years,42485156,8.89,53452,Generation X,6.993000030517581
27166,United States, USA,2011,female,55-74 years,31268702,6.81,53452,Boomers,6.993000030517581
27167,United States, USA,2011,female,25-34 years,20408037,6.07,53452,Millenials,6.993000030517581
27168,United States, USA,2011,female,15-24 years,21552069,4.0,53452,Millenials,6.993000030517581
27169,United States, USA,2011,female,75+ years,11270969,3.74,53452,Silent,6.993000030517581
27170,United States, USA,2011,male,5-14 years,21185153,0.95,53452,Generation Z,6.993000030517581
27171,United States, USA,2011,female,5-14 years,20251453,0.42,53452,Generation Z,6.993000030517581
27172,United States, USA,2012,male,75+ years,7633574,37.37,55170,Silent,6.993000030517581
27173,United States, USA,2012,male,35-54 years,42326226,27.79,55170,Generation X,6.993000030517581
27174,United States, USA,2012,male,55-74 years,29473157,27.25,55170,Boomers,6.993000030517581
27175,United States, USA,2012,male,25-34 years,21028158,23.71,55170,Millenials,6.993000030517581
27176,United States, USA,2012,male,15-24 years,22713083,17.25,55170,Millenials,6.993000030517581
27177,United States, USA,2012,female,35-54 years,42238495,9.13,55170,Generation X,6.993000030517581
27178,United States, USA,2012,female,55-74 years,32244829,7.02,55170,Boomers,6.993000030517581
27179,United States, USA,2012,female,25-34 years,20667924,5.96,55170,Millenials,6.993000030517581
27180,United States, USA,2012,female,15-24 years,21653970,4.41,55170,Millenials,6.993000030517581
27181,United States, USA,2012,female,75+ years,11375645,3.76,55170,Silent,6.993000030517581
27182,United States, USA,2012,male,5-14 years,21198150,1.07,55170,Generation Z,6.993000030517581
27183,United States, USA,2012,female,5-14 years,20273917,0.42,55170,Generation Z,6.993000030517581
27184,United States, USA,2013,male,75+ years,7816638,38.25,56520,Silent,6.993000030517581
27185,United States, USA,2013,male,55-74 years,30405404,27.77,56520,Boomers,6.993000030517581
27186,United States, USA,2013,male,35-54 years,42085688,27.08,56520,Generation X,6.993000030517581
27187,United States, USA,2013,male,25-34 years,21386891,23.67,56520,Millenials,6.993000030517581
27188,United States, USA,2013,male,15-24 years,22735631,17.17,56520,Millenials,6.993000030517581
27189,United States, USA,2013,female,35-54 years,41983845,8.99,56520,Generation X,6.993000030517581
27190,United States, USA,2013,female,55-74 years,33229667,7.48,56520,Boomers,6.993000030517581
27191,United States, USA,2013,female,25-34 years,20951958,6.13,56520,Millenials,6.993000030517581
27192,United States, USA,2013,female,15-24 years,21698877,4.49,56520,Millenials,6.993000030517581
27193,United States, USA,2013,female,75+ years,11486590,3.75,56520,Silent,6.993000030517581
27194,United States, USA,2013,male,5-14 years,21233001,1.19,56520,Generation Z,6.993000030517581
27195,United States, USA,2013,female,5-14 years,20308672,0.7,56520,Generation Z,6.993000030517581
27196,United States, USA,2014,male,75+ years,7994948,38.85,58531,Silent,6.993000030517581
27197,United States, USA,2014,male,55-74 years,31339875,28.59,58531,Boomers,6.993000030517581
27198,United States, USA,2014,male,35-54 years,41858354,27.37,58531,Generation X,6.993000030517581
27199,United States, USA,2014,male,25-34 years,21760455,24.0,58531,Millenials,6.993000030517581
27200,United States, USA,2014,male,15-24 years,22700273,18.01,58531,Millenials,6.993000030517581
27201,United States, USA,2014,female,35-54 years,41742299,9.63,58531,Generation X,6.993000030517581
27202,United States, USA,2014,female,55-74 years,34193742,7.83,58531,Boomers,6.993000030517581
27203,United States, USA,2014,female,25-34 years,21250636,6.34,58531,Millenials,6.993000030517581
27204,United States, USA,2014,female,15-24 years,21691057,4.56,58531,Millenials,6.993000030517581
27205,United States, USA,2014,female,75+ years,11616299,4.11,58531,Silent,6.993000030517581
27206,United States, USA,2014,male,5-14 years,21264881,1.3,58531,Generation Z,6.993000030517581
27207,United States, USA,2014,female,5-14 years,20336916,0.74,58531,Generation Z,6.993000030517581
27208,United States, USA,2015,male,75+ years,8171136,38.81,60387,Silent,6.993000030517581
27209,United States, USA,2015,male,55-74 years,32264697,28.11,60387,Boomers,6.993000030517581
27210,United States, USA,2015,male,35-54 years,41658010,27.93,60387,Generation X,6.993000030517581
27211,United States, USA,2015,male,25-34 years,22137097,24.86,60387,Millenials,6.993000030517581
27212,United States, USA,2015,male,15-24 years,22615073,19.27,60387,Millenials,6.993000030517581
27213,United States, USA,2015,female,35-54 years,41531809,9.76,60387,Generation X,6.993000030517581
27214,United States, USA,2015,female,55-74 years,35115610,8.18,60387,Boomers,6.993000030517581
27215,United States, USA,2015,female,25-34 years,21555712,6.7,60387,Millenials,6.993000030517581
27216,United States, USA,2015,female,15-24 years,21633813,5.23,60387,Millenials,6.993000030517581
27217,United States, USA,2015,female,75+ years,11778666,4.58,60387,Silent,6.993000030517581
27218,United States, USA,2015,male,5-14 years,21273987,1.2,60387,Generation Z,6.993000030517581
27219,United States, USA,2015,female,5-14 years,20342901,0.78,60387,Generation Z,6.993000030517581
27220,Uruguay, URY,1985,male,75+ years,46900,78.89,1729,G.I. Generation,6.4539999961853
27221,Uruguay, URY,1985,male,55-74 years,235800,36.05,1729,G.I. Generation,6.4539999961853
27222,Uruguay, URY,1985,male,35-54 years,336400,19.92,1729,Silent,6.4539999961853
27223,Uruguay, URY,1985,male,25-34 years,204000,14.71,1729,Boomers,6.4539999961853
27224,Uruguay, URY,1985,female,55-74 years,270100,7.77,1729,G.I. Generation,6.4539999961853
27225,Uruguay, URY,1985,male,15-24 years,247000,6.48,1729,Generation X,6.4539999961853
27226,Uruguay, URY,1985,female,75+ years,72800,5.49,1729,G.I. Generation,6.4539999961853
27227,Uruguay, URY,1985,female,35-54 years,347300,4.61,1729,Silent,6.4539999961853
27228,Uruguay, URY,1985,female,15-24 years,240000,2.08,1729,Generation X,6.4539999961853
27229,Uruguay, URY,1985,female,25-34 years,203000,1.48,1729,Boomers,6.4539999961853
27230,Uruguay, URY,1985,female,5-14 years,263100,0.76,1729,Generation X,6.4539999961853
27231,Uruguay, URY,1985,male,5-14 years,271000,0.37,1729,Generation X,6.4539999961853
27232,Uruguay, URY,1986,male,75+ years,47400,80.17,2132,G.I. Generation,6.4539999961853
27233,Uruguay, URY,1986,male,55-74 years,237800,34.06,2132,G.I. Generation,6.4539999961853
27234,Uruguay, URY,1986,male,35-54 years,338500,13.29,2132,Silent,6.4539999961853
27235,Uruguay, URY,1986,male,25-34 years,205500,10.22,2132,Boomers,6.4539999961853
27236,Uruguay, URY,1986,female,55-74 years,272100,8.82,2132,G.I. Generation,6.4539999961853
27237,Uruguay, URY,1986,male,15-24 years,248800,7.23,2132,Generation X,6.4539999961853
27238,Uruguay, URY,1986,female,75+ years,73600,6.79,2132,G.I. Generation,6.4539999961853
27239,Uruguay, URY,1986,female,15-24 years,241800,4.96,2132,Generation X,6.4539999961853
27240,Uruguay, URY,1986,female,25-34 years,204500,3.91,2132,Boomers,6.4539999961853
27241,Uruguay, URY,1986,female,35-54 years,349600,2.29,2132,Silent,6.4539999961853
27242,Uruguay, URY,1986,male,5-14 years,273000,0.73,2132,Generation X,6.4539999961853
27243,Uruguay, URY,1986,female,5-14 years,265000,0.0,2132,Generation X,6.4539999961853
27244,Uruguay, URY,1987,male,75+ years,47700,75.47,2651,G.I. Generation,6.4539999961853
27245,Uruguay, URY,1987,male,55-74 years,239600,26.29,2651,G.I. Generation,6.4539999961853
27246,Uruguay, URY,1987,male,35-54 years,341200,17.29,2651,Silent,6.4539999961853
27247,Uruguay, URY,1987,female,75+ years,74100,9.45,2651,G.I. Generation,6.4539999961853
27248,Uruguay, URY,1987,female,55-74 years,274100,9.12,2651,G.I. Generation,6.4539999961853
27249,Uruguay, URY,1987,male,25-34 years,207100,7.24,2651,Boomers,6.4539999961853
27250,Uruguay, URY,1987,male,15-24 years,250800,7.18,2651,Generation X,6.4539999961853
27251,Uruguay, URY,1987,female,35-54 years,352300,5.39,2651,Silent,6.4539999961853
27252,Uruguay, URY,1987,female,25-34 years,206100,3.4,2651,Boomers,6.4539999961853
27253,Uruguay, URY,1987,female,15-24 years,243700,2.87,2651,Generation X,6.4539999961853
27254,Uruguay, URY,1987,female,5-14 years,267000,0.37,2651,Generation X,6.4539999961853
27255,Uruguay, URY,1987,male,5-14 years,275200,0.36,2651,Generation X,6.4539999961853
27256,Uruguay, URY,1988,male,75+ years,48100,68.61,2934,G.I. Generation,6.4539999961853
27257,Uruguay, URY,1988,male,55-74 years,241400,24.86,2934,G.I. Generation,6.4539999961853
27258,Uruguay, URY,1988,male,35-54 years,343700,16.29,2934,Silent,6.4539999961853
27259,Uruguay, URY,1988,male,25-34 years,208700,15.81,2934,Boomers,6.4539999961853
27260,Uruguay, URY,1988,male,15-24 years,252600,11.08,2934,Generation X,6.4539999961853
27261,Uruguay, URY,1988,female,75+ years,74600,9.38,2934,G.I. Generation,6.4539999961853
27262,Uruguay, URY,1988,female,55-74 years,276200,6.15,2934,G.I. Generation,6.4539999961853
27263,Uruguay, URY,1988,female,35-54 years,354900,4.79,2934,Silent,6.4539999961853
27264,Uruguay, URY,1988,female,25-34 years,207700,4.33,2934,Boomers,6.4539999961853
27265,Uruguay, URY,1988,female,15-24 years,245500,2.44,2934,Generation X,6.4539999961853
27266,Uruguay, URY,1988,male,5-14 years,277200,0.72,2934,Generation X,6.4539999961853
27267,Uruguay, URY,1988,female,5-14 years,269000,0.0,2934,Generation X,6.4539999961853
27268,Uruguay, URY,1989,male,75+ years,48500,76.29,2992,G.I. Generation,6.4539999961853
27269,Uruguay, URY,1989,male,55-74 years,243200,38.65,2992,G.I. Generation,6.4539999961853
27270,Uruguay, URY,1989,male,35-54 years,346200,22.53,2992,Silent,6.4539999961853
27271,Uruguay, URY,1989,male,25-34 years,210200,15.7,2992,Boomers,6.4539999961853
27272,Uruguay, URY,1989,male,15-24 years,254500,12.57,2992,Generation X,6.4539999961853
